url,price,area,floor,metro,time_to_metro_minutes,finish,renovation,house_type,parking,date
https://www.cian.ru/sale/flat/321867883/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,75000000,146.0,10 из 10,Проспект Вернадского,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324511640/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,77500000,201.0,14 из 21,Ломоносовский проспект,16,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321439533/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,78000000,85.0,11 из 41,Шелепиха,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325670564/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,79800000,86.7,16 из 34,Поклонная,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324702461/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,82990000,80.0,27 из 36,Фили,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/319361475/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,83750000,115.0,4 из 11,Смоленская,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323078900/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,84500000,99.0,11 из 41,Кутузовская,18,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324893081/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,91630000,83.3,52 из 69,Москва-Сити,7,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326248637/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,98000000,100.0,13 из 14,Минская,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324001742/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,105000000,250.0,25 из 25,Тушинская,22,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324648580/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,108000000,148.0,21 из 23,Ясенево,3,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325916732/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,115000000,218.0,3 из 22,Ломоносовский проспект,15,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324562841/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,115000000,83.5,6 из 21,Москва-Сити,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325738680/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,120000000,93.0,17 из 27,Павелецкая,7,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/318889096/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,125000000,125.0,3 из 6,Новокузнецкая,9,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324682517/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,139800000,116.5,3 из 11,Парк Победы,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323200035/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,145000000,103.0,5 из 20,Деловой центр,13,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324047158/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,152100000,117.0,4 из 10,Парк Победы,9,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/321728661/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,165000000,171.0,2 из 4,Пушкинская,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/319098661/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,165000000,130.0,16 из 67,Москва-Сити,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/320625527/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,178000000,115.0,4 из 7,Пушкинская,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325148628/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,185000000,101.0,1 из 9,Кропоткинская,8,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323856620/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,199000000,164.0,2 из 5,Чеховская,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326066143/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,200000000,148.5,8 из 22,Беговая,23,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/320991048/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,205000000,154.0,10 из 10,Чистые пруды,16,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321860742/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,215000000,156.2,2 из 6,Полянка,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325663509/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,225000000,154.2,3 из 3,Новокузнецкая,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/319058683/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,245000000,192.9,12 из 18,Ленинский проспект,17,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/277466643/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,250000000,170.0,4 из 5,Смоленская,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/309039966/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,260000000,303.4,57 из 76,Москва-Сити,3,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323354887/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,282700000,257.0,8 из 8,Терехово,5,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/290862833/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,298000000,328.6,4 из 12,Ломоносовский проспект,19,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324356839/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,305064800,184.0,3 из 5,Кропоткинская,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/312619159/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,322570000,249.0,12 из 12,Маяковская,5,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324618994/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,325000000,108.0,4 из 5,Смоленская,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326066146/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,370000000,187.0,3 из 7,Парк Культуры,11,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324622768/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,395000000,315.4,4 из 5,Арбатская,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326247241/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,400000000,216.0,4 из 6,Боровицкая,12,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/318437614/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,400000000,217.0,8 из 8,Чкаловская,13,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/321356404/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,406880177,213.4,3 из 6,Парк Культуры,6,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/321051446/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,420900000,210.5,9 из 9,Ломоносовский проспект,19,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/321051088/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,434100000,217.0,9 из 9,Ломоносовский проспект,19,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323313275/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,450000000,225.15,6 из 7,Баррикадная,11,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/322366511/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,460000000,196.0,2 из 4,Кропоткинская,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322842852/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,478000000,278.0,17 из 17,Улица 1905 года,12,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/324426600/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,470000000,-1.0,11 из 11,Водный стадион,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324615095/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,664000000,177.0,4 из 9,Киевская,12,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/301031460/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,686395800,457.5,7 из 8,Охотный ряд,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/319350616/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,695000000,226.0,11 из 11,Фрунзенская,11,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321050851/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,855000000,427.5,9 из 9,Ломоносовский проспект,19,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/299784692/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,993000000,342.4,11 из 12,Спортивная,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324348653/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,14900000,55.9,4 из 5,Измайловская,12,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/322090383/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,27000000,37.0,24 из 28,Бутырская,10,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323117623/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,27619434,55.3,3 из 9,Крылатское,20,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325436602/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,29000000,43.0,5 из 6,Фили,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325523745/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,41200000,45.0,15 из 27,Бутырская,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322145127/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,41500000,85.0,11 из 33,Щукинская,11,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324945467/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,41900000,99.1,3 из 8,ЗИЛ,24,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326271436/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,46500000,71.5,5 из 20,Павелецкая,8,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325159796/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,47990000,70.6,31 из 36,Шелепиха,11,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321837198/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,50000000,84.7,5 из 22,Спартак,13,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323019648/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,55000000,122.0,30 из 44,Беговая,3,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326142641/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,55000000,99.6,12 из 22,Савёловская,13,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323462371/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,57000000,80.0,6 из 22,Терехово,3,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/315815519/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,58000000,50.0,5 из 6,Парк Культуры,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324975679/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,65000000,73.0,10 из 28,Бутырская,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/319748931/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,70000000,102.0,8 из 21,Терехово,3,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324559921/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,75000000,96.0,11 из 19,Шелепиха,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/318280439/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,82600000,57.0,2 из 9,Чкаловская,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325278162/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,85990000,116.2,5 из 57,Аэропорт,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/320706119/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,96000000,103.0,13 из 16,Тульская,25,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/318212325/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,129000000,121.0,1 из 3,Октябрьское поле,7,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/321662702/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,130000000,480.0,2 из 9,Войковская,22,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/314430285/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,140000000,176.0,6 из 7,Смоленская,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321772536/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,150000000,94.0,2 из 4,Полянка,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/318757099/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,155000000,75.0,6 из 8,Новокузнецкая,11,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/318184935/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,160000000,118.0,7 из 8,Чкаловская,13,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/309672131/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,175000000,232.0,4 из 4,Пролетарская,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322929079/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,175000000,180.2,14 из 24,Белорусская,8,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323128314/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,185000000,145.0,4 из 6,Кропоткинская,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324346616/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,190000000,210.0,2 из 14,Киевская,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/302072009/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,190665500,192.0,29 из 53,Ломоносовский проспект,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324447008/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,199000000,103.0,9 из 19,Деловой центр,16,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323195989/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,199000000,110.0,9 из 21,Деловой центр,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322474837/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,220000000,149.5,7 из 21,Улица 1905 года,15,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323800217/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,229000000,152.0,4 из 5,Спортивная,6,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323856042/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,240000000,168.0,50 из 53,Поклонная,21,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/315037765/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,250000000,264.0,7 из 7,Пушкинская,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322765275/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,286488888,190.0,8 из 12,Маяковская,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321777144/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,400000000,217.0,8 из 8,Китай-город,14,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/321562122/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,550000000,-1.0,3 из 3,Ломоносовский проспект,16,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/310002338/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,650000000,400.0,5 из 5,Новокузнецкая,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325223340/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,4900000,-1.0,1 из 6,Авиамоторная,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325749407/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,5900000,24.0,1 из 1,Ольховая,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324347583/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,7100000,15.7,4 из 5,Моссельмаш,10,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/315156923/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,7100000,15.5,4 из 5,Моссельмаш,10,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/295045551/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,7250000,15.7,5 из 5,Моссельмаш,10,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/324985421/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,7900000,24.4,2 из 2,Текстильщики,13,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/325954404/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,8900000,27.9,9 из 13,Кедровая,-1,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325948828/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,9650000,18.0,7 из 23,Тропарёво,16,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325942556/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,9950000,21.8,3 из 23,Тропарёво,16,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325627162/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,10999999,21.0,9 из 23,Тропарёво,16,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325957177/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,12000000,65.0,1 из 1,Измайлово,22,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323931336/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,17211750,79.5,5 из 45,Царицыно,9,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323319617/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,17732000,80.6,15 из 45,Царицыно,9,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325264589/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,18940000,30.0,18 из 22,Терехово,3,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326254462/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,22999000,44.0,8 из 55,Рижская,21,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326167154/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,22900000,55.0,4 из 12,Фили,12,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324864961/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,23000000,68.0,15 из 20,Новомосковская,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/318166081/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,26700000,38.0,19 из 22,Терехово,5,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324127688/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,34400000,48.4,17 из 28,Парк Победы,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325331575/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,35000000,57.0,4 из 7,Кутузовская,12,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324159999/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,36860000,97.0,5 из 40,Ховрино,2,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324664794/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,40764000,94.8,24 из 28,Парк Победы,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321492440/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,42500000,70.0,9 из 29,Кунцевская,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/314906975/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,46500000,75.0,10 из 19,Динамо,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325044326/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,48100000,71.0,14 из 22,Спартак,16,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325280942/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,48000000,74.0,4 из 20,Павелецкая,7,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324542719/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,47990000,72.0,31 из 35,Шелепиха,11,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326307713/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,48300000,65.5,19 из 33,Шелепиха,12,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325397205/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,56500000,50.6,20 из 34,Поклонная,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323407272/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,58000000,49.6,5 из 6,Парк Культуры,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325201603/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,60000000,81.0,15 из 39,Павелецкая,6,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323959382/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,59900000,144.0,3 из 38,Минская,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324860688/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,69000000,82.0,4 из 4,Цветной бульвар,8,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324791882/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,72000000,92.0,2 из 19,Шелепиха,11,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325703341/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,73000000,128.0,4 из 4,Тульская,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/315353012/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,73500000,181.0,8 из 22,Кунцевская,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325687303/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,77000000,112.0,5 из 52,Матвеевская,22,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326230018/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,80000000,63.6,6 из 12,Парк Победы,12,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322402466/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,87000000,100.7,7 из 13,Ломоносовский проспект,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/298881519/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,91298800,77.0,4 из 8,Третьяковская,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/317613003/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,97585000,67.3,14 из 66,Деловой центр,13,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324186486/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,107000000,68.0,2 из 3,Китай-город,3,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325172165/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,108885000,128.1,2 из 3,Народное Ополчение,6,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/322439592/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,120990000,194.0,28 из 30,Мичуринский проспект,17,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324212733/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,128200000,142.4,12 из 12,Смоленская,6,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/318292962/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,129000000,130.7,5 из 10,Белорусская,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/305974827/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,135000000,130.0,4 из 9,Октябрьская,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/320475062/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,139000000,177.9,4 из 15,Проспект Мира,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325767586/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,149800000,132.0,3 из 10,Белорусская,4,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323597229/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,153600000,128.0,28 из 34,Парк Победы,17,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326082898/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,157500000,159.2,3 из 11,Чкаловская,12,-1,-1,0,0,2026-01-29
